event_id,ts,region_id,rider_id,driver_id,base_price,surge_multiplier,proposed_price,subsidy,final_price,context_score,conversion_prob,is_trip,revenue
7594,2025-12-01 14:25:00,7,304,7000,2.941,1.0,2.941,0.5,2.441,0.5142,0.858921,1,2.441
7595,2025-12-01 14:25:00,8,304,8000,1.389,1.0,1.389,0.5,0.889,-0.1266,0.907281,1,0.889
7596,2025-12-01 14:25:00,8,336,8001,1.389,1.0,1.389,0.5,0.889,0.252,0.934591,1,0.889
7597,2025-12-01 14:25:00,10,257,10000,2.935,1.0,2.935,0.0,2.935,0.3888,0.708647,1,2.935
7598,2025-12-01 14:25:00,11,324,11000,1.939,1.0,1.939,0.0,1.939,0.0842,0.642031,1,1.939
7599,2025-12-01 14:25:00,11,153,11001,1.939,1.0,1.939,0.5,1.439,0.1035,0.888683,1,1.439
7600,2025-12-01 14:25:00,12,105,12000,1.951,1.0,1.951,0.0,1.951,0.2981,0.689573,1,1.951
7601,2025-12-01 14:25:00,14,414,14000,1.625,1.0,1.625,0.5,1.125,-0.1202,0.863193,1,1.125
7602,2025-12-01 14:25:00,15,293,15000,1.775,1.0,1.775,0.5,1.275,0.778,0.945131,1,1.275
7603,2025-12-01 14:25:00,15,339,-1,1.775,1.0,1.775,0.0,1.775,0.0641,0.637392,0,0.0
7604,2025-12-01 14:25:00,16,249,-1,1.28,1.0,1.28,0.0,1.28,-0.3764,0.530861,0,0.0
7605,2025-12-01 14:25:00,18,487,18000,2.561,1.0,2.561,0.0,2.561,0.4388,0.718849,1,2.561
7606,2025-12-01 14:25:00,19,111,19000,1.28,1.0,1.28,0.0,1.28,0.1297,0.652424,1,1.28
7607,2025-12-01 14:25:00,19,373,19001,1.28,1.0,1.28,0.0,1.28,0.0246,0.628234,1,1.28
7608,2025-12-01 14:30:00,0,368,0,1.878,1.0,1.878,0.0,1.878,0.1991,0.667989,1,1.878
7609,2025-12-01 14:30:00,0,243,1,1.878,1.0,1.878,0.5,1.378,0.1134,0.866239,1,1.378
7610,2025-12-01 14:30:00,0,95,-1,1.878,1.0,1.878,0.0,1.878,-0.4911,0.50222,0,0.0
7611,2025-12-01 14:30:00,1,98,1000,1.188,1.0,1.188,0.0,1.188,0.4161,0.71424,1,1.188
7612,2025-12-01 14:30:00,2,189,2000,2.572,1.0,2.572,0.5,2.072,0.3175,0.875066,1,2.072
7613,2025-12-01 14:30:00,2,297,2001,2.572,1.0,2.572,0.5,2.072,0.5662,0.899819,1,2.072
7614,2025-12-01 14:30:00,2,5,-1,2.572,1.0,2.572,0.5,2.072,-0.072,0.825923,0,0.0
7615,2025-12-01 14:30:00,2,21,2002,2.572,1.0,2.572,0.5,2.072,0.0547,0.84339,1,2.072
7616,2025-12-01 14:30:00,2,296,2003,2.572,1.0,2.572,0.5,2.072,0.2566,0.868255,1,2.072
7617,2025-12-01 14:30:00,2,312,2004,2.572,1.0,2.572,0.0,2.572,-0.2403,0.564566,1,2.572
7618,2025-12-01 14:30:00,3,341,3000,1.742,1.0,1.742,0.0,1.742,-0.0102,0.620053,1,1.742
7619,2025-12-01 14:30:00,3,126,3001,1.742,1.0,1.742,0.5,1.242,-0.0838,0.850643,1,1.242
7620,2025-12-01 14:30:00,3,184,3002,1.742,1.0,1.742,0.0,1.742,-0.4399,0.51502,1,1.742
7621,2025-12-01 14:30:00,7,335,7000,2.941,1.0,2.941,0.5,2.441,0.1449,0.808009,1,2.441
7622,2025-12-01 14:30:00,8,391,-1,1.389,1.0,1.389,0.0,1.389,-0.1977,0.575002,0,0.0
7623,2025-12-01 14:30:00,8,400,8000,1.389,1.0,1.389,1.0,0.389,-0.2293,0.983464,1,0.389
7624,2025-12-01 14:30:00,8,183,8001,1.389,1.0,1.389,0.0,1.389,0.314,0.692966,1,1.389
7625,2025-12-01 14:30:00,10,263,10000,2.935,1.0,2.935,0.5,2.435,0.3178,0.852793,1,2.435
7626,2025-12-01 14:30:00,10,175,10001,2.935,1.0,2.935,1.0,1.935,-0.2313,0.895335,1,1.935
7627,2025-12-01 14:30:00,10,426,10002,2.935,1.0,2.935,1.0,1.935,-0.754,0.835314,1,1.935
7628,2025-12-01 14:30:00,10,404,10003,2.935,1.0,2.935,0.5,2.435,0.423,0.865511,1,2.435
7629,2025-12-01 14:30:00,11,324,-1,1.939,1.0,1.939,0.0,1.939,-0.5735,0.481627,0,0.0
7630,2025-12-01 14:30:00,11,43,-1,1.939,1.0,1.939,0.0,1.939,-0.6776,0.455718,0,0.0
7631,2025-12-01 14:30:00,12,82,12000,1.951,1.0,1.951,0.0,1.951,0.1039,0.646559,1,1.951
7632,2025-12-01 14:30:00,13,15,13000,1.874,1.0,1.874,1.0,0.874,-0.014,0.953506,1,0.874
7633,2025-12-01 14:30:00,13,98,-1,1.874,1.0,1.874,0.0,1.874,-0.1118,0.595848,0,0.0
7634,2025-12-01 14:30:00,13,208,13001,1.874,1.0,1.874,0.0,1.874,-0.2255,0.568205,1,1.874
7635,2025-12-01 14:30:00,13,19,13002,1.874,1.0,1.874,0.5,1.374,0.4163,0.898772,1,1.374
7636,2025-12-01 14:30:00,13,301,13003,1.874,1.0,1.874,0.5,1.374,0.6033,0.914565,1,1.374
7637,2025-12-01 14:30:00,14,317,14000,1.625,1.0,1.625,0.5,1.125,-0.848,0.752922,1,1.125
7638,2025-12-01 14:30:00,15,193,-1,1.775,1.0,1.775,0.0,1.775,-0.2374,0.565271,0,0.0
7639,2025-12-01 14:30:00,15,20,15000,1.775,1.0,1.775,0.5,1.275,0.5913,0.934606,1,1.275
7640,2025-12-01 14:30:00,15,231,15001,1.775,1.0,1.775,1.0,0.775,0.8342,0.988692,1,0.775
7641,2025-12-01 14:30:00,15,389,-1,1.775,1.0,1.775,0.5,1.275,0.4716,0.926895,0,0.0
7642,2025-12-01 14:30:00,15,489,15002,1.775,1.0,1.775,0.5,1.275,0.4701,0.926792,1,1.275
7643,2025-12-01 14:30:00,16,39,16000,1.28,1.0,1.28,1.0,0.28,0.6605,0.996372,1,0.28
7644,2025-12-01 14:30:00,18,476,18000,2.561,1.0,2.561,1.0,1.561,-0.3741,0.900212,1,1.561
7645,2025-12-01 14:30:00,18,7,18001,2.561,1.0,2.561,1.0,1.561,-0.2845,0.90798,1,1.561
7646,2025-12-01 14:35:00,0,311,0,1.878,1.0,1.878,0.5,1.378,0.0872,0.86317,1,1.378
7647,2025-12-01 14:35:00,2,486,-1,2.572,1.0,2.572,0.0,2.572,-0.5774,0.480648,0,0.0
7648,2025-12-01 14:35:00,2,35,2000,2.572,1.0,2.572,0.5,2.072,0.4232,0.886174,1,2.072
7649,2025-12-01 14:35:00,2,457,2001,2.572,1.0,2.572,0.5,2.072,0.217,0.863651,1,2.072
7650,2025-12-01 14:35:00,3,46,3000,1.742,1.0,1.742,0.5,1.242,-0.1947,0.836,1,1.242
7651,2025-12-01 14:35:00,3,132,3001,1.742,1.0,1.742,1.0,0.742,-0.1078,0.954311,1,0.742
7652,2025-12-01 14:35:00,4,106,4000,2.646,1.0,2.646,1.0,1.646,-0.3266,0.899342,1,1.646
7653,2025-12-01 14:35:00,4,24,4001,2.646,1.0,2.646,0.5,2.146,-0.2663,0.775901,1,2.146
7654,2025-12-01 14:35:00,4,223,-1,2.646,1.0,2.646,1.0,1.646,-1.0017,0.81978,0,0.0
7655,2025-12-01 14:35:00,5,390,5000,2.109,1.0,2.109,0.5,1.609,0.6866,0.929973,1,1.609
7656,2025-12-01 14:35:00,7,136,7000,2.941,1.0,2.941,1.0,1.941,-0.277,0.859042,1,1.941
7657,2025-12-01 14:35:00,8,487,8000,1.389,1.0,1.389,0.0,1.389,0.9601,0.811545,1,1.389
7658,2025-12-01 14:35:00,8,260,8001,1.389,1.0,1.389,0.5,0.889,0.2403,0.933872,1,0.889
7659,2025-12-01 14:35:00,8,164,8002,1.389,1.0,1.389,0.5,0.889,0.7307,0.95844,1,0.889
7660,2025-12-01 14:35:00,8,18,8003,1.389,1.0,1.389,0.0,1.389,0.2334,0.675546,1,1.389
7661,2025-12-01 14:35:00,10,283,-1,2.935,1.0,2.935,0.0,2.935,0.3471,0.699956,0,0.0
7662,2025-12-01 14:35:00,10,291,10000,2.935,1.0,2.935,0.0,2.935,0.1875,0.665401,1,2.935
7663,2025-12-01 14:35:00,10,263,10001,2.935,1.0,2.935,1.0,1.935,-0.6149,0.853567,1,1.935
7664,2025-12-01 14:35:00,10,41,10002,2.935,1.0,2.935,0.5,2.435,0.249,0.84394,1,2.435
7665,2025-12-01 14:35:00,11,219,11000,1.939,1.0,1.939,1.0,0.939,0.788,0.985736,1,0.939
7666,2025-12-01 14:35:00,12,77,12000,1.951,1.0,1.951,1.0,0.951,-0.1834,0.961466,1,0.951
7667,2025-12-01 14:35:00,13,251,13000,1.874,1.0,1.874,0.5,1.374,-0.4103,0.795289,1,1.374
7668,2025-12-01 14:35:00,13,80,13001,1.874,1.0,1.874,0.5,1.374,0.942,0.937578,1,1.374
7669,2025-12-01 14:35:00,14,462,14000,1.625,1.0,1.625,1.0,0.625,-0.6891,0.939084,1,0.625
7670,2025-12-01 14:35:00,14,90,14001,1.625,1.0,1.625,1.0,0.625,0.7082,0.984214,1,0.625
7671,2025-12-01 14:35:00,16,131,16000,1.28,1.0,1.28,0.0,1.28,0.0784,0.640691,1,1.28
7672,2025-12-01 14:35:00,17,207,17000,2.574,1.0,2.574,0.0,2.574,1.4761,0.878262,1,2.574
7673,2025-12-01 14:35:00,19,176,19000,1.28,1.0,1.28,1.0,0.28,-0.1473,0.992663,1,0.28
7674,2025-12-01 14:40:00,0,364,-1,1.878,1.0,1.878,0.0,1.878,0.3878,0.708439,0,0.0
7675,2025-12-01 14:40:00,0,317,0,1.878,1.0,1.878,1.0,0.878,0.5467,0.972242,1,0.878
7676,2025-12-01 14:40:00,0,69,1,1.878,1.0,1.878,1.0,0.878,-0.3,0.93758,1,0.878
7677,2025-12-01 14:40:00,1,15,1000,1.188,1.0,1.188,0.5,0.688,0.2109,0.932116,1,0.688
7678,2025-12-01 14:40:00,2,172,2000,2.572,1.0,2.572,0.5,2.072,-0.1388,0.816106,1,2.072
7679,2025-12-01 14:40:00,2,236,-1,2.572,1.0,2.572,0.0,2.572,-0.4171,0.520718,0,0.0
7680,2025-12-01 14:40:00,2,213,-1,2.572,1.0,2.572,0.0,2.572,-0.8772,0.406811,0,0.0
7681,2025-12-01 14:40:00,2,8,2001,2.572,1.0,2.572,0.0,2.572,0.0517,0.634533,1,2.572
7682,2025-12-01 14:40:00,6,365,6000,2.263,1.0,2.263,0.0,2.263,-0.2396,0.564741,1,2.263
7683,2025-12-01 14:40:00,6,418,6001,2.263,1.0,2.263,1.0,1.263,-0.4707,0.898243,1,1.263
7684,2025-12-01 14:40:00,8,380,8000,1.389,1.0,1.389,0.0,1.389,0.4122,0.713453,1,1.389
7685,2025-12-01 14:40:00,10,389,-1,2.935,1.0,2.935,0.5,2.435,0.433,0.866674,0,0.0
7686,2025-12-01 14:40:00,13,422,-1,1.874,1.0,1.874,0.0,1.874,-1.0761,0.359835,0,0.0
7687,2025-12-01 14:40:00,14,203,14000,1.625,1.0,1.625,0.5,1.125,-0.7517,0.770404,1,1.125
7688,2025-12-01 14:40:00,14,87,14001,1.625,1.0,1.625,1.0,0.625,-0.1585,0.963245,1,0.625
7689,2025-12-01 14:40:00,14,424,14002,1.625,1.0,1.625,0.0,1.625,0.0339,0.630404,1,1.625
7690,2025-12-01 14:40:00,14,128,14003,1.625,1.0,1.625,0.0,1.625,0.435,0.71808,1,1.625
7691,2025-12-01 14:40:00,16,256,16000,1.28,1.0,1.28,0.0,1.28,-0.2957,0.550902,1,1.28
7692,2025-12-01 14:40:00,19,228,-1,1.28,1.0,1.28,0.0,1.28,-0.401,0.524733,0,0.0
7693,2025-12-01 14:45:00,1,198,1000,1.188,1.0,1.188,0.5,0.688,-0.7394,0.841494,1,0.688
7694,2025-12-01 14:45:00,1,274,1001,1.188,1.0,1.188,1.0,0.188,-0.2351,0.983413,1,0.188
7695,2025-12-01 14:45:00,1,279,1002,1.188,1.0,1.188,0.5,0.688,-0.8041,0.832671,1,0.688
7696,2025-12-01 14:45:00,2,175,2000,2.572,1.0,2.572,0.5,2.072,-0.1506,0.814335,1,2.072
7697,2025-12-01 14:45:00,3,461,3000,1.742,1.0,1.742,0.5,1.242,-0.0674,0.85272,1,1.242
7698,2025-12-01 14:45:00,4,369,4000,2.646,1.0,2.646,0.5,2.146,0.1205,0.836001,1,2.146
7699,2025-12-01 14:45:00,5,491,5000,2.109,1.0,2.109,0.0,2.109,-0.2546,0.561032,1,2.109
7700,2025-12-01 14:45:00,6,38,6000,2.263,1.0,2.263,0.0,2.263,0.2964,0.689213,1,2.263
7701,2025-12-01 14:45:00,6,97,6001,2.263,1.0,2.263,0.0,2.263,0.1292,0.65231,1,2.263
7702,2025-12-01 14:45:00,6,373,6002,2.263,1.0,2.263,0.5,1.763,0.1902,0.853773,1,1.763
7703,2025-12-01 14:45:00,10,353,10000,2.935,1.0,2.935,0.0,2.935,-0.007,0.620816,1,2.935
7704,2025-12-01 14:45:00,10,408,10001,2.935,1.0,2.935,0.5,2.435,0.0977,0.822964,1,2.435
7705,2025-12-01 14:45:00,10,234,10002,2.935,1.0,2.935,0.0,2.935,0.4487,0.720851,1,2.935
7706,2025-12-01 14:45:00,10,463,10003,2.935,1.0,2.935,0.5,2.435,0.0888,0.82167,1,2.435
7707,2025-12-01 14:45:00,10,147,10004,2.935,1.0,2.935,1.0,1.935,-0.7808,0.831587,1,1.935
7708,2025-12-01 14:45:00,11,112,11000,1.939,1.0,1.939,0.0,1.939,-0.2871,0.553021,1,1.939
7709,2025-12-01 14:45:00,11,404,11001,1.939,1.0,1.939,1.0,0.939,0.1558,0.973491,1,0.939
7710,2025-12-01 14:45:00,13,172,-1,1.874,1.0,1.874,0.5,1.374,-0.1491,0.834555,0,0.0
7711,2025-12-01 14:45:00,13,386,13000,1.874,1.0,1.874,0.5,1.374,-0.2529,0.819721,1,1.374
7712,2025-12-01 14:45:00,13,397,13001,1.874,1.0,1.874,0.0,1.874,0.0571,0.635778,1,1.874
7713,2025-12-01 14:45:00,14,273,14000,1.625,1.0,1.625,0.0,1.625,-0.379,0.530205,1,1.625
7714,2025-12-01 14:45:00,14,460,14001,1.625,1.0,1.625,0.5,1.125,0.1011,0.88729,1,1.125
7715,2025-12-01 14:45:00,14,333,14002,1.625,1.0,1.625,1.0,0.625,-0.1154,0.964741,1,0.625
7716,2025-12-01 14:45:00,15,401,15000,1.775,1.0,1.775,0.5,1.275,-0.0015,0.887644,1,1.275
7717,2025-12-01 14:45:00,15,125,15001,1.775,1.0,1.775,0.0,1.775,0.3198,0.694187,1,1.775
7718,2025-12-01 14:45:00,16,458,16000,1.28,1.0,1.28,1.0,0.28,-0.4071,0.989521,1,0.28
7719,2025-12-01 14:45:00,16,38,16001,1.28,1.0,1.28,0.5,0.78,-0.146,0.929657,1,0.78
7720,2025-12-01 14:50:00,1,452,1000,1.188,1.0,1.188,0.5,0.688,-0.3153,0.890267,1,0.688
7721,2025-12-01 14:50:00,2,46,2000,2.572,1.0,2.572,0.0,2.572,-0.1409,0.58882,1,2.572
7722,2025-12-01 14:50:00,2,393,2001,2.572,1.0,2.572,1.0,1.572,-0.3979,0.913734,1,1.572
7723,2025-12-01 14:50:00,6,473,6000,2.263,1.0,2.263,1.0,1.263,0.1068,0.940214,1,1.263
7724,2025-12-01 14:50:00,6,163,-1,2.263,1.0,2.263,1.0,1.263,0.7274,0.966946,0,0.0
7725,2025-12-01 14:50:00,10,79,10000,2.935,1.0,2.935,0.5,2.435,0.1344,0.82825,1,2.435
7726,2025-12-01 14:50:00,10,457,-1,2.935,1.0,2.935,0.0,2.935,-0.1647,0.583043,0,0.0
7727,2025-12-01 14:50:00,10,370,10001,2.935,1.0,2.935,0.0,2.935,0.2545,0.680166,1,2.935
7728,2025-12-01 14:50:00,14,392,14000,1.625,1.0,1.625,0.5,1.125,1.313,0.963569,1,1.125
7729,2025-12-01 14:50:00,14,337,-1,1.625,1.0,1.625,0.0,1.625,-0.795,0.426785,0,0.0
7730,2025-12-01 14:50:00,14,470,14001,1.625,1.0,1.625,0.5,1.125,0.4714,0.919359,1,1.125
7731,2025-12-01 14:50:00,15,184,15000,1.775,1.0,1.775,1.0,0.775,-0.2094,0.968547,1,0.775
7732,2025-12-01 14:50:00,15,415,15001,1.775,1.0,1.775,0.0,1.775,-0.0666,0.606693,1,1.775
7733,2025-12-01 14:50:00,15,404,-1,1.775,1.0,1.775,0.0,1.775,-0.3025,0.549223,0,0.0
7734,2025-12-01 14:50:00,18,66,18000,2.561,1.0,2.561,0.0,2.561,0.9935,0.816604,1,2.561
7735,2025-12-01 14:50:00,18,173,18001,2.561,1.0,2.561,1.0,1.561,-0.554,0.882847,1,1.561
7736,2025-12-01 14:50:00,18,230,18002,2.561,1.0,2.561,0.0,2.561,-0.3784,0.530351,1,2.561
7737,2025-12-01 14:50:00,19,477,19000,1.28,1.0,1.28,0.0,1.28,0.7039,0.769213,1,1.28
7738,2025-12-01 14:50:00,19,406,-1,1.28,1.0,1.28,0.0,1.28,-0.0681,0.606329,0,0.0
7739,2025-12-01 14:55:00,0,223,0,1.878,1.0,1.878,1.0,0.878,-0.227,0.941717,1,0.878
7740,2025-12-01 14:55:00,2,310,-1,2.572,1.0,2.572,0.0,2.572,-0.1763,0.580234,0,0.0
7741,2025-12-01 14:55:00,3,5,3000,1.742,1.0,1.742,1.0,0.742,0.4061,0.97216,1,0.742
7742,2025-12-01 14:55:00,3,146,3001,1.742,1.0,1.742,0.5,1.242,0.087,0.871066,1,1.242
7743,2025-12-01 14:55:00,4,122,4000,2.646,1.0,2.646,1.0,1.646,0.1989,0.937932,1,1.646
7744,2025-12-01 14:55:00,4,57,4001,2.646,1.0,2.646,0.0,2.646,0.8888,0.800395,1,2.646
7745,2025-12-01 14:55:00,4,259,4002,2.646,1.0,2.646,1.0,1.646,0.1502,0.93504,1,1.646
7746,2025-12-01 14:55:00,4,53,4003,2.646,1.0,2.646,0.0,2.646,-0.1692,0.581942,1,2.646
7747,2025-12-01 14:55:00,4,457,-1,2.646,1.0,2.646,0.0,2.646,-0.5993,0.475201,0,0.0
7748,2025-12-01 14:55:00,4,397,-1,2.646,1.0,2.646,0.0,2.646,0.5104,0.733092,0,0.0
7749,2025-12-01 14:55:00,4,204,4004,2.646,1.0,2.646,1.0,1.646,-0.1683,0.912799,1,1.646
7750,2025-12-01 14:55:00,5,335,5000,2.109,1.0,2.109,0.5,1.609,0.8002,0.937017,1,1.609
7751,2025-12-01 14:55:00,5,249,5001,2.109,1.0,2.109,0.5,1.609,-0.27,0.836119,1,1.609
7752,2025-12-01 14:55:00,6,455,6000,2.263,1.0,2.263,1.0,1.263,0.1128,0.94055,1,1.263
7753,2025-12-01 14:55:00,6,310,6001,2.263,1.0,2.263,0.0,2.263,-0.1519,0.586162,1,2.263
7754,2025-12-01 14:55:00,6,345,6002,2.263,1.0,2.263,1.0,1.263,-0.1591,0.923396,1,1.263
7755,2025-12-01 14:55:00,7,320,7000,2.941,1.0,2.941,0.0,2.941,0.0147,0.62591,1,2.941
7756,2025-12-01 14:55:00,8,78,8000,1.389,1.0,1.389,0.5,0.889,-0.2071,0.900279,1,0.889
7757,2025-12-01 14:55:00,13,114,13000,1.874,1.0,1.874,0.0,1.874,-0.6749,0.45639,1,1.874
7758,2025-12-01 14:55:00,13,209,13001,1.874,1.0,1.874,1.0,0.874,-0.4763,0.928143,1,0.874
7759,2025-12-01 14:55:00,14,447,14000,1.625,1.0,1.625,1.0,0.625,-0.4599,0.950952,1,0.625
7760,2025-12-01 14:55:00,15,87,15000,1.775,1.0,1.775,0.5,1.275,0.4969,0.928594,1,1.275
7761,2025-12-01 14:55:00,15,474,15001,1.775,1.0,1.775,1.0,0.775,0.1714,0.978292,1,0.775
7762,2025-12-01 14:55:00,16,176,16000,1.28,1.0,1.28,0.0,1.28,0.7238,0.772724,1,1.28
7763,2025-12-01 14:55:00,18,353,-1,2.561,1.0,2.561,0.0,2.561,-1.0753,0.360016,0,0.0
7764,2025-12-01 14:55:00,18,170,18000,2.561,1.0,2.561,1.0,1.561,0.773,0.965996,1,1.561
7765,2025-12-01 14:55:00,19,209,19000,1.28,1.0,1.28,0.5,0.78,-0.4228,0.9133,1,0.78
7766,2025-12-01 14:55:00,19,286,-1,1.28,1.0,1.28,0.0,1.28,-0.9249,0.395357,0,0.0
7767,2025-12-01 14:55:00,19,330,19001,1.28,1.0,1.28,1.0,0.28,0.4093,0.995782,1,0.28
7768,2025-12-01 15:00:00,2,324,2000,2.572,1.0,2.572,0.0,2.572,-0.0878,0.601614,1,2.572
7769,2025-12-01 15:00:00,2,36,2001,2.572,1.0,2.572,1.0,1.572,-0.3204,0.919649,1,1.572
7770,2025-12-01 15:00:00,3,203,3000,1.742,1.0,1.742,0.0,1.742,0.1389,0.654509,1,1.742
7771,2025-12-01 15:00:00,4,471,-1,2.646,1.0,2.646,0.5,2.146,0.4775,0.879295,0,0.0
7772,2025-12-01 15:00:00,5,119,5000,2.109,1.0,2.109,0.5,1.609,1.441,0.965799,1,1.609
7773,2025-12-01 15:00:00,6,58,6000,2.263,1.0,2.263,0.0,2.263,-0.7464,0.438716,1,2.263
7774,2025-12-01 15:00:00,6,448,6001,2.263,1.0,2.263,0.5,1.763,0.1536,0.849134,1,1.763
7775,2025-12-01 15:00:00,6,396,6002,2.263,1.0,2.263,1.0,1.263,-0.7944,0.864614,1,1.263
7776,2025-12-01 15:00:00,7,488,-1,2.941,1.0,2.941,0.0,2.941,0.2228,0.673214,0,0.0
7777,2025-12-01 15:00:00,7,109,7000,2.941,1.0,2.941,0.0,2.941,-0.2772,0.555466,1,2.941
7778,2025-12-01 15:00:00,8,87,8000,1.389,1.0,1.389,1.0,0.389,0.8782,0.994476,1,0.389
7779,2025-12-01 15:00:00,8,478,8001,1.389,1.0,1.389,1.0,0.389,0.0858,0.98788,1,0.389
7780,2025-12-01 15:00:00,10,187,10000,2.935,1.0,2.935,0.0,2.935,-0.4001,0.524964,1,2.935
7781,2025-12-01 15:00:00,10,257,-1,2.935,1.0,2.935,0.0,2.935,-0.13,0.59146,0,0.0
7782,2025-12-01 15:00:00,10,98,-1,2.935,1.0,2.935,1.0,1.935,-0.0275,0.912957,0,0.0
7783,2025-12-01 15:00:00,13,489,13000,1.874,1.0,1.874,0.5,1.374,-0.724,0.739496,1,1.374
7784,2025-12-01 15:00:00,13,267,13001,1.874,1.0,1.874,0.5,1.374,0.6859,0.920806,1,1.374
7785,2025-12-01 15:00:00,14,471,14000,1.625,1.0,1.625,0.5,1.125,0.3348,0.908631,1,1.125
7786,2025-12-01 15:00:00,16,26,16000,1.28,1.0,1.28,1.0,0.28,-0.6011,0.987306,1,0.28
7787,2025-12-01 15:00:00,16,81,16001,1.28,1.0,1.28,0.5,0.78,0.4423,0.95968,1,0.78
7788,2025-12-01 15:00:00,16,354,16002,1.28,1.0,1.28,1.0,0.28,-0.1117,0.99218,1,0.28
7789,2025-12-01 15:00:00,18,228,18000,2.561,1.0,2.561,0.0,2.561,0.1379,0.654284,1,2.561
7790,2025-12-01 15:00:00,19,220,19000,1.28,1.0,1.28,1.0,0.28,1.1051,0.997892,1,0.28
7791,2025-12-01 15:00:00,19,35,-1,1.28,1.0,1.28,0.0,1.28,-0.6708,0.457398,0,0.0
7792,2025-12-01 15:05:00,0,295,0,1.878,1.0,1.878,0.5,1.378,1.402,0.959172,1,1.378
7793,2025-12-01 15:05:00,0,359,1,1.878,1.0,1.878,0.5,1.378,0.8678,0.932295,1,1.378
7794,2025-12-01 15:05:00,4,107,-1,2.646,1.0,2.646,0.5,2.146,-0.6915,0.693553,0,0.0
7795,2025-12-01 15:05:00,4,330,4000,2.646,1.0,2.646,0.5,2.146,-0.2679,0.775626,1,2.146
7796,2025-12-01 15:05:00,5,238,5000,2.109,1.0,2.109,0.0,2.109,0.4201,0.715068,1,2.109
7797,2025-12-01 15:05:00,5,386,5001,2.109,1.0,2.109,0.5,1.609,-0.4761,0.805904,1,1.609
7798,2025-12-01 15:05:00,7,83,7000,2.941,1.0,2.941,1.0,1.941,0.1386,0.902297,1,1.941
7799,2025-12-01 15:05:00,8,223,-1,1.389,1.0,1.389,0.0,1.389,-0.042,0.612536,0,0.0
7800,2025-12-01 15:05:00,10,198,10000,2.935,1.0,2.935,0.5,2.435,-0.6176,0.694517,1,2.435
7801,2025-12-01 15:05:00,10,261,10001,2.935,1.0,2.935,0.5,2.435,-0.0071,0.807172,1,2.435
7802,2025-12-01 15:05:00,10,216,-1,2.935,1.0,2.935,0.0,2.935,-0.8971,0.402003,0,0.0
7803,2025-12-01 15:05:00,10,304,10002,2.935,1.0,2.935,1.0,1.935,-0.0276,0.912948,1,1.935
7804,2025-12-01 15:05:00,11,289,11000,1.939,1.0,1.939,0.0,1.939,0.5168,0.734349,1,1.939
7805,2025-12-01 15:05:00,13,123,13000,1.874,1.0,1.874,0.0,1.874,0.442,0.719499,1,1.874
7806,2025-12-01 15:05:00,14,69,14000,1.625,1.0,1.625,1.0,0.625,-0.8214,0.931067,1,0.625
7807,2025-12-01 15:05:00,15,226,15000,1.775,1.0,1.775,0.5,1.275,0.5185,0.930014,1,1.275
7808,2025-12-01 15:05:00,15,459,15001,1.775,1.0,1.775,0.0,1.775,0.1207,0.650381,1,1.775
7809,2025-12-01 15:05:00,16,277,16000,1.28,1.0,1.28,0.0,1.28,-0.6544,0.461482,1,1.28
7810,2025-12-01 15:05:00,17,334,-1,2.574,1.0,2.574,0.0,2.574,-0.1876,0.577461,0,0.0
7811,2025-12-01 15:05:00,17,405,17000,2.574,1.0,2.574,1.0,1.574,1.0646,0.970922,1,1.574
7812,2025-12-01 15:05:00,19,143,19000,1.28,1.0,1.28,0.5,0.78,-0.7275,0.885935,1,0.78
7813,2025-12-01 15:05:00,19,201,19001,1.28,1.0,1.28,0.0,1.28,0.1685,0.661173,1,1.28
7814,2025-12-01 15:05:00,19,127,19002,1.28,1.0,1.28,0.5,0.78,0.1112,0.94728,1,0.78
7815,2025-12-01 15:10:00,0,447,0,1.878,1.0,1.878,0.0,1.878,0.5662,0.743881,1,1.878
7816,2025-12-01 15:10:00,0,420,-1,1.878,1.0,1.878,0.0,1.878,-0.0369,0.613756,0,0.0
7817,2025-12-01 15:10:00,0,342,1,1.878,1.0,1.878,1.0,0.878,0.2249,0.962106,1,0.878
7818,2025-12-01 15:10:00,0,232,2,1.878,1.0,1.878,1.0,0.878,0.8894,0.980137,1,0.878
7819,2025-12-01 15:10:00,0,353,3,1.878,1.0,1.878,0.5,1.378,-0.1727,0.829492,1,1.378
7820,2025-12-01 15:10:00,1,279,1000,1.188,1.0,1.188,1.0,0.188,1.2158,0.996063,1,0.188
7821,2025-12-01 15:10:00,1,236,1001,1.188,1.0,1.188,1.0,0.188,0.815,0.994133,1,0.188
7822,2025-12-01 15:10:00,4,314,4000,2.646,1.0,2.646,0.5,2.146,0.7338,0.90397,1,2.146
7823,2025-12-01 15:10:00,4,374,-1,2.646,1.0,2.646,0.0,2.646,-0.2296,0.567181,0,0.0
7824,2025-12-01 15:10:00,4,480,4001,2.646,1.0,2.646,0.0,2.646,-0.3449,0.538698,1,2.646
7825,2025-12-01 15:10:00,5,353,5000,2.109,1.0,2.109,0.0,2.109,-0.0169,0.618477,1,2.109
7826,2025-12-01 15:10:00,6,431,6000,2.263,1.0,2.263,1.0,1.263,0.5181,0.959558,1,1.263
7827,2025-12-01 15:10:00,7,272,7000,2.941,1.0,2.941,1.0,1.941,-0.5766,0.81873,1,1.941
